row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country_region,city,state_province,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_quarter,weekday,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag
5586,US-2024-149783,2024-09-04,2024-09-07,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,2024,9,3,Wednesday,3,Medium,33.75,8.077200000000001,Low,0
5587,US-2024-168774,2024-09-04,2024-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.62299999999993,2024,9,3,Wednesday,5,Medium,29.99999999999999,374.78700000000003,No Discount,0
5588,US-2024-131205,2024-09-04,2024-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.196799999999996,2024,9,3,Wednesday,4,Medium,3.9999999999999973,124.72319999999999,No Discount,0
5589,US-2024-123120,2024-09-04,2024-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4,0.0,6.588799999999999,2024,9,3,Wednesday,4,Medium,28.999999999999996,16.1312,No Discount,0
5590,US-2024-142524,2024-09-04,2024-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,0.0,67.18800000000002,2024,9,3,Wednesday,4,Medium,24.000000000000007,212.76199999999997,No Discount,0
5591,US-2024-129630,2024-09-04,2024-09-04,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.9600000000005,5,0.2,944.9865,2024,9,3,Wednesday,0,Fast,33.74999999999999,1854.9735000000005,Low,0
5592,US-2024-158778,2024-09-05,2024-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.2709999999998,3,0.3,-63.376499999999965,2024,9,3,Thursday,4,Medium,-7.14285714285714,950.6474999999998,Medium,1
5593,US-2024-158778,2024-09-05,2024-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2,0.3,-19.338199999999993,2024,9,3,Thursday,4,Medium,-27.142857142857135,90.58419999999998,Medium,1
5594,US-2024-115756,2024-09-05,2024-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.152800000000013,2024,9,3,Thursday,2,Fast,12.000000000000005,213.78719999999998,No Discount,0
5595,US-2024-148110,2024-09-05,2024-09-11,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.84299999999996,2024,9,3,Thursday,6,Slow,-7.142857142857132,372.645,Medium,1
5596,US-2024-162383,2024-09-05,2024-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.217800000000004,2024,9,3,Thursday,6,Slow,-1.4285714285714335,86.46379999999999,Medium,1
5597,US-2024-115756,2024-09-05,2024-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0.0,3.6659999999999986,2024,9,3,Thursday,2,Fast,29.99999999999999,8.554000000000002,No Discount,0
5598,US-2024-158778,2024-09-05,2024-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248000000000005,9,0.2,11.649599999999996,2024,9,3,Thursday,4,Medium,19.999999999999993,46.59840000000001,Low,0
5599,US-2024-136595,2024-09-05,2024-09-07,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204000000000004,3,0.6,-11.6622,2024,9,3,Thursday,2,Fast,-54.99999999999999,32.866200000000006,High,1
5600,US-2024-110366,2024-09-05,2024-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80000000000001,2,0.2,10.349999999999994,2024,9,3,Thursday,2,Fast,12.499999999999991,72.45000000000002,Low,0
5601,US-2024-121013,2024-09-05,2024-09-10,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,0.0,314.05859999999996,2024,9,3,Thursday,5,Medium,18.999999999999996,1338.8814000000002,No Discount,0
5602,US-2024-144540,2024-09-05,2024-09-10,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.78999999999999,3,0.8,-166.39350000000002,2024,9,3,Thursday,5,Medium,-265.00000000000006,229.1835,High,1
5603,US-2024-158778,2024-09-05,2024-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3,0.2,0.5903999999999994,2024,9,3,Thursday,4,Medium,7.499999999999993,7.281600000000001,Low,0
5604,US-2024-140774,2024-09-05,2024-09-10,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0.0,26.984999999999992,2024,9,3,Thursday,5,Medium,24.999999999999993,80.95500000000001,No Discount,0
5605,US-2024-151372,2024-09-05,2024-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.9419999999999993,2024,9,3,Thursday,1,Fast,33.75,7.738,Low,0
5606,US-2024-136231,2024-09-05,2024-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,0.7,-63.10919999999999,2024,9,3,Thursday,2,Fast,-73.33333333333331,149.16719999999998,High,1
5607,US-2024-162383,2024-09-05,2024-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856000000000002,6,0.7,-6.494400000000002,2024,9,3,Thursday,6,Slow,-73.33333333333336,15.350400000000004,High,1
5608,US-2024-162383,2024-09-05,2024-09-11,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.952000000000002,2,0.7,-7.460000000000001,2024,9,3,Thursday,6,Slow,-83.33333333333333,16.412000000000003,High,1
5609,US-2024-154536,2024-09-05,2024-09-09,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,0.7,-7.325499999999998,2024,9,3,Thursday,4,Medium,-76.66666666666664,16.880499999999998,High,1
5610,US-2024-136231,2024-09-05,2024-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.628399999999997,2024,9,3,Thursday,2,Fast,32.499999999999986,15.843600000000004,Low,0
5611,US-2024-151372,2024-09-05,2024-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876000000000003,2024,9,3,Thursday,1,Fast,41.0,2.5724,No Discount,0
5612,US-2024-149195,2024-09-05,2024-09-07,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808000000000002,8,0.2,5.3352,2024,9,3,Thursday,2,Fast,33.75,10.472800000000001,Low,0
5613,US-2024-144540,2024-09-05,2024-09-10,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,0.2,4.265999999999997,2024,9,3,Thursday,5,Medium,14.999999999999991,24.174000000000003,Low,0
5614,US-2024-115756,2024-09-05,2024-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.584,2024,9,3,Thursday,2,Fast,48.0,11.466000000000001,No Discount,0
5615,US-2024-121013,2024-09-05,2024-09-10,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0.0,11.778199999999998,2024,9,3,Thursday,5,Medium,47.0,13.2818,No Discount,0
5616,US-2024-136231,2024-09-05,2024-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272000000000002,3,0.2,3.209999999999998,2024,9,3,Thursday,2,Fast,31.24999999999998,7.062000000000004,Low,0
5617,US-2024-133319,2024-09-05,2024-09-11,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368,2024,9,3,Thursday,6,Slow,48.00000000000001,99.9232,No Discount,0
5618,US-2024-149195,2024-09-05,2024-09-07,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.920000000000005,5,0.2,9.072,2024,9,3,Thursday,2,Fast,34.99999999999999,16.848000000000006,Low,0
5619,US-2024-149195,2024-09-05,2024-09-07,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368000000000002,2,0.2,3.7584,2024,9,3,Thursday,2,Fast,36.24999999999999,6.609600000000002,Low,0
5620,US-2024-115756,2024-09-05,2024-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,2024,9,3,Thursday,2,Fast,46.0,49.3344,No Discount,0
5621,US-2024-151372,2024-09-05,2024-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.118399999999994,2024,9,3,Thursday,1,Fast,47.99999999999999,49.961600000000004,No Discount,0
5622,US-2024-164490,2024-09-05,2024-09-10,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,2,0.2,3.3524000000000003,2024,9,3,Thursday,5,Medium,36.25000000000001,5.895599999999999,Low,0
5623,US-2024-115756,2024-09-05,2024-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.39280000000001,2024,9,3,Thursday,2,Fast,12.000000000000004,171.54719999999998,No Discount,0
5624,US-2024-115756,2024-09-05,2024-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.94999999999999,3,0.0,20.5755,2024,9,3,Thursday,2,Fast,29.00000000000001,50.37449999999998,No Discount,0
5625,US-2024-152373,2024-09-05,2024-09-11,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,0.2,-17.523000000000014,2024,9,3,Thursday,6,Slow,-18.750000000000014,110.97900000000001,Low,1
5626,US-2024-137673,2024-09-05,2024-09-10,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,8,0.0,29.0,2024,9,3,Thursday,5,Medium,25.0,87.0,No Discount,0
5627,US-2024-136231,2024-09-05,2024-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,0.2,6.799000000000007,2024,9,3,Thursday,2,Fast,6.250000000000005,101.985,Low,0
5628,US-2024-160815,2024-09-05,2024-09-06,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0.0,80.73599999999998,2024,9,3,Thursday,1,Fast,28.999999999999993,197.664,No Discount,0
5629,US-2024-139409,2024-09-05,2024-09-07,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208000000000002,2024,9,3,Thursday,2,Fast,28.000000000000004,31.392,No Discount,0
5630,US-2024-102981,2024-09-06,2024-09-09,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.3520000000001,3,0.2,90.29399999999993,2024,9,3,Friday,3,Medium,12.499999999999988,632.0580000000002,Low,0
5631,US-2024-149223,2024-09-06,2024-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.585199999999993,2024,9,3,Friday,5,Medium,28.999999999999993,55.2948,No Discount,0
5632,US-2024-133123,2024-09-06,2024-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,0.7,-2.4563999999999995,2024,9,3,Friday,5,Medium,-76.66666666666664,5.660399999999999,High,1
5633,US-2024-133123,2024-09-06,2024-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,0.2,29.984999999999985,2024,9,3,Friday,5,Medium,31.249999999999982,65.96700000000001,Low,0
5634,US-2024-123932,2024-09-06,2024-09-12,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,0.2,15.195999999999998,2024,9,3,Friday,6,Slow,36.24999999999999,26.724000000000004,Low,0
5635,US-2024-145240,2024-09-06,2024-09-08,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.2,0.8087999999999993,2024,9,3,Friday,2,Fast,7.499999999999993,9.975200000000001,Low,0
5636,US-2024-102981,2024-09-06,2024-09-09,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0.0,11.151,2024,9,3,Friday,3,Medium,35.0,20.709,No Discount,0
5637,US-2024-123932,2024-09-06,2024-09-12,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.58400000000006,2,0.2,37.07819999999998,2024,9,3,Friday,6,Slow,11.249999999999991,292.5058000000001,Low,0
5638,US-2024-114174,2024-09-08,2024-09-14,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,02148,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,0.0,13.915199999999992,2024,9,3,Sunday,6,Slow,7.999999999999995,160.0248,No Discount,0
5639,US-2024-108987,2024-09-08,2024-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2655999999997,4,0.32,-317.15280000000007,2024,9,3,Sunday,2,Fast,-13.235294117647065,2713.4183999999996,Medium,1
5640,US-2024-110009,2024-09-08,2024-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.6642,2024,9,3,Sunday,5,Medium,34.0,28.4658,No Discount,0
5641,US-2024-115455,2024-09-08,2024-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136000000000005,2,0.6,-7.774799999999999,2024,9,3,Sunday,6,Slow,-54.99999999999997,21.910800000000002,High,1
5642,US-2024-153101,2024-09-08,2024-09-08,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04000000000002,1,0.2,-12.778499999999994,2024,9,3,Sunday,0,Fast,-8.749999999999995,158.81850000000003,Low,1
5643,US-2024-115455,2024-09-08,2024-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,0.5,-300.735,2024,9,3,Sunday,6,Slow,-50.0,902.205,Medium,1
5644,US-2024-131499,2024-09-08,2024-09-10,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0.0,62.24399999999997,2024,9,3,Sunday,2,Fast,29.99999999999999,145.23600000000002,No Discount,0
5645,US-2024-108868,2024-09-08,2024-09-12,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.157200000000003,2024,9,3,Sunday,4,Medium,8.750000000000005,64.21079999999999,Low,0
5646,US-2024-103709,2024-09-08,2024-09-15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.7200000000000006,2024,9,3,Sunday,7,Slow,25.000000000000007,11.16,No Discount,0
5647,US-2024-113516,2024-09-08,2024-09-10,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.13600000000001,4,0.2,23.497599999999995,2024,9,3,Sunday,2,Fast,34.999999999999986,43.63840000000002,Low,0
5648,US-2024-113516,2024-09-08,2024-09-10,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Lancaster,California,93534,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,0.2,11.5584,2024,9,3,Sunday,2,Fast,35.0,21.465600000000002,Low,0
5649,US-2024-114174,2024-09-08,2024-09-14,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,02148,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,14.76,4,0.0,6.9372,2024,9,3,Sunday,6,Slow,47.0,7.8228,No Discount,0
5650,US-2024-155138,2024-09-08,2024-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.70400000000001,3,0.2,23.4552,2024,9,3,Sunday,4,Medium,36.25,41.2488,Low,0
5651,US-2024-110009,2024-09-08,2024-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2002,2024,9,3,Sunday,5,Medium,46.0,16.669800000000002,No Discount,0
5652,US-2024-103709,2024-09-08,2024-09-15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0.0,15.407999999999998,2024,9,3,Sunday,7,Slow,44.99999999999999,18.832000000000004,No Discount,0
5653,US-2024-108987,2024-09-08,2024-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784,2024,9,3,Sunday,2,Fast,-25.0,163.92,Low,1
5654,US-2024-103709,2024-09-08,2024-09-15,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,2024,9,3,Sunday,7,Slow,25.0,196.305,No Discount,0
5655,US-2024-108987,2024-09-08,2024-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952000000000005,3,0.2,3.5951999999999984,2024,9,3,Sunday,2,Fast,9.999999999999993,32.35680000000001,Low,0
5656,US-2024-108987,2024-09-08,2024-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7197999999999993,2024,9,3,Sunday,2,Fast,1.2499999999999987,56.864200000000004,Low,0
5657,US-2024-155138,2024-09-08,2024-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.352400000000001,2024,9,3,Sunday,4,Medium,23.750000000000004,26.815599999999996,Low,0
5658,US-2024-108868,2024-09-08,2024-09-12,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96000000000001,5,0.2,21.7355,2024,9,3,Sunday,4,Medium,36.24999999999999,38.224500000000006,Low,0
5659,US-2024-137176,2024-09-09,2024-09-14,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,75220,Central,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008000000000004,4,0.6,-12.0064,2024,9,3,Monday,5,Medium,-79.99999999999997,27.014400000000002,High,1
5660,US-2024-110023,2024-09-09,2024-09-11,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624000000000002,2,0.2,5.484,2024,9,3,Monday,2,Fast,37.49999999999999,9.140000000000002,Low,0
5661,US-2024-112893,2024-09-09,2024-09-13,Second Class,AT-10735,Annie Thurman,Consumer,United States,Stockton,California,95207,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36000000000001,4,0.2,18.683999999999997,2024,9,3,Monday,4,Medium,33.74999999999999,36.67600000000001,Low,0
5662,US-2024-146206,2024-09-10,2024-09-14,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,300.93,5,0.3,-34.39200000000001,2024,9,3,Tuesday,4,Medium,-11.42857142857143,335.322,Medium,1
5663,US-2024-164350,2024-09-10,2024-09-12,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.44499999999999,2024,9,3,Tuesday,2,Fast,12.499999999999984,59.11500000000001,Low,0
5664,US-2024-126102,2024-09-10,2024-09-12,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78400000000005,2,0.2,89.95479999999999,2024,9,3,Tuesday,2,Fast,32.49999999999999,186.82920000000007,Low,0
5665,US-2024-165918,2024-09-10,2024-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256000000000002,3,0.2,4.455,2024,9,3,Tuesday,4,Medium,31.249999999999993,9.801000000000002,Low,0
5666,US-2024-165918,2024-09-10,2024-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.62400000000001,3,0.2,13.8684,2024,9,3,Tuesday,4,Medium,34.99999999999999,25.75560000000001,Low,0
5667,US-2024-165918,2024-09-10,2024-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.4686,2024,9,3,Tuesday,4,Medium,47.0,3.9114,No Discount,0
